"subject_id","X0__0","X1__0","X2__0","X0__1","X1__1","X2__1","X0__2","X1__2","X2__2","X0__3","X1__3","X2__3","X0__4","X1__4","X2__4","X0__5","X1__5","X2__5","X0__6","X1__6","X2__6","X0__7","X1__7","X2__7","X0__8","X1__8","X2__8","X0__9","X1__9","X2__9","X0__10","X1__10","X2__10","X0__11","X1__11","X2__11"
"596","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0"
"597","1.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","1.0","1.0","0.0","0.0","2.0","0.0","2.0","1.0","2.0","1.0","0.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","2.0","0.0","2.0","1.0","2.0","0.0"
"598","0.0","0.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","0.0","2.0","0.0"
"599","0.0","2.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","2.0"
"600","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","0.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","2.0","0.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0"
"601","0.0","2.0","0.0","1.0","2.0","2.0","2.0","1.0","2.0","1.0","0.0","1.0","2.0","0.0","1.0","2.0","0.0","2.0","0.0","1.0","0.0","0.0","2.0","0.0","0.0","2.0","0.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0"
"602","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","0.0"
"603","2.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0","2.0","1.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0"
"604","2.0","2.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","0.0","2.0","2.0","2.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0"
"605","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","2.0"
"606","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","2.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0"
"607","0.0","0.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","1.0","1.0"
"608","0.0","1.0","2.0","2.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0"
"609","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","1.0","1.0","0.0","0.0","1.0","1.0","1.0","1.0","2.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","1.0","0.0"
"610","1.0","2.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0"
"611","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","2.0","0.0","2.0","2.0","1.0","2.0","0.0","1.0","0.0","0.0","2.0","0.0","1.0","1.0","0.0","0.0","0.0","2.0","0.0","2.0","2.0"
"612","1.0","0.0","1.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","0.0","1.0","1.0","2.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","0.0","1.0","1.0","2.0"
"613","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","1.0","2.0","0.0","2.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","2.0","0.0","1.0","1.0"
"614","0.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","1.0","0.0","2.0","0.0","1.0","1.0","1.0","1.0","0.0","1.0","2.0","1.0"
"615","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0"
"616","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","2.0"
"617","2.0","0.0","0.0","0.0","2.0","2.0","1.0","0.0","0.0","1.0","2.0","2.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","0.0","0.0"
"618","1.0","0.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","0.0","1.0","0.0","1.0","2.0","2.0","1.0","2.0","1.0","1.0","0.0","1.0","1.0"
"619","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","0.0"
"620","2.0","1.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","1.0","2.0"
"621","1.0","1.0","2.0","2.0","2.0","2.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","2.0","1.0","0.0","2.0","1.0","2.0","2.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","1.0"
"622","2.0","1.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0"
"623","2.0","0.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","1.0","2.0","1.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","1.0","1.0","2.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","2.0"
"624","2.0","0.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","1.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","1.0","1.0","1.0","0.0","2.0","2.0","2.0","2.0"
"625","1.0","2.0","0.0","0.0","1.0","2.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","2.0","0.0","0.0","2.0","0.0","1.0","1.0","2.0","0.0","0.0","2.0","2.0","0.0","1.0"
"626","0.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","2.0","1.0","2.0","2.0","1.0","2.0","0.0","0.0","0.0"
"627","1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","1.0","2.0","1.0","2.0","2.0","2.0","0.0","1.0","2.0","2.0","2.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0"
"628","1.0","2.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","2.0","1.0","2.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0"
"629","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","1.0","2.0","2.0","1.0","1.0","0.0","1.0","1.0","0.0","1.0","0.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","2.0","1.0","0.0","0.0","2.0"
"630","1.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","0.0","2.0","1.0","0.0","2.0","0.0","2.0"
"631","0.0","0.0","1.0","1.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","0.0","2.0","2.0","1.0","0.0","2.0","0.0","1.0"
"632","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","0.0","2.0","1.0","0.0","1.0","1.0","1.0","2.0","0.0","1.0"
"633","0.0","1.0","2.0","0.0","1.0","0.0","0.0","2.0","0.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","1.0","0.0"
"634","2.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","0.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","1.0","0.0","2.0","1.0","0.0","2.0","2.0","0.0","2.0","1.0","2.0","2.0","2.0","1.0","2.0"
"635","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0"
"636","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","1.0","0.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","2.0","0.0","1.0","0.0","0.0","0.0","1.0","1.0","1.0"
"637","1.0","2.0","0.0","0.0","1.0","0.0","1.0","0.0","2.0","1.0","2.0","0.0","1.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","0.0","1.0","1.0"
"638","2.0","0.0","2.0","0.0","2.0","0.0","1.0","2.0","2.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","1.0","2.0","1.0","0.0"
"639","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","1.0","0.0","1.0","1.0","2.0","2.0","0.0","2.0","2.0","2.0","1.0","0.0","2.0","0.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","0.0","0.0","0.0","1.0","1.0","1.0","2.0"
"640","1.0","2.0","2.0","2.0","1.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","0.0"
"641","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0"
"642","0.0","2.0","2.0","1.0","2.0","0.0","1.0","2.0","0.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","0.0"
"643","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","2.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0"
"644","1.0","0.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","1.0","2.0","1.0","2.0","0.0","1.0","0.0","1.0","2.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","2.0"
"645","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","2.0","2.0","2.0","0.0","2.0","2.0","1.0","2.0","1.0","0.0","2.0","2.0","0.0","2.0","0.0","0.0"
"646","2.0","0.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","2.0","2.0","2.0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","1.0","2.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0"
"647","0.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0"
"648","2.0","0.0","1.0","0.0","2.0","1.0","0.0","1.0","1.0","1.0","0.0","1.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","1.0","2.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","1.0","1.0"
"649","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","2.0","2.0","2.0","1.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0"
"650","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","0.0","2.0","0.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","1.0"
"651","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0"
"652","2.0","1.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","1.0","0.0","2.0","1.0"
"653","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","2.0"
"654","1.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","1.0","2.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","2.0","1.0","0.0","1.0","1.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0"
"655","0.0","2.0","2.0","1.0","2.0","2.0","0.0","0.0","1.0","1.0","2.0","0.0","2.0","2.0","1.0","0.0","1.0","1.0","1.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","1.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","1.0"
"656","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","1.0","0.0","1.0","1.0","0.0","1.0","0.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","1.0"
"657","2.0","0.0","2.0","0.0","2.0","1.0","1.0","0.0","2.0","2.0","2.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0.0","1.0","1.0","1.0","0.0","2.0","1.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0"
"658","2.0","0.0","0.0","2.0","1.0","1.0","2.0","0.0","0.0","2.0","2.0","2.0","0.0","1.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","2.0","0.0","2.0","1.0"
"659","0.0","2.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","2.0","1.0","2.0","0.0","1.0","2.0","0.0","0.0","1.0","0.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","1.0","1.0","2.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0"
"660","1.0","2.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","2.0","0.0","0.0"
"661","0.0","2.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0"
"662","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","0.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","1.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0"
"663","0.0","2.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","0.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","2.0","0.0","0.0","1.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0"
"664","1.0","1.0","0.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","1.0","1.0","2.0","0.0","1.0"
"665","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","1.0","0.0","0.0","1.0","0.0","1.0","2.0","0.0","0.0","1.0","2.0","1.0","1.0","2.0"
"666","0.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","0.0","2.0","1.0","2.0","0.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0"
"667","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","0.0","1.0","1.0","2.0","2.0","0.0","2.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","2.0"
"668","2.0","1.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","1.0","2.0","2.0","1.0","0.0","2.0","0.0","0.0","2.0","0.0","1.0","1.0","1.0"
"669","2.0","1.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","2.0","1.0","2.0","0.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","0.0","1.0","2.0"
"670","1.0","1.0","1.0","2.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","1.0","2.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","1.0"
"671","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","0.0","0.0","2.0","2.0","1.0","0.0","2.0","0.0","1.0","0.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0"
"672","0.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0"
"673","1.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","0.0"
"674","1.0","0.0","1.0","2.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","0.0","1.0","2.0","0.0"
"675","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","0.0","1.0","2.0","1.0","1.0","0.0","1.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","1.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0"
"676","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","1.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","0.0","2.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","2.0","2.0","0.0","1.0"
"677","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","1.0","1.0","2.0","2.0","2.0","0.0","0.0","0.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0","0.0","1.0","0.0"
"678","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0"
"679","1.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","1.0","0.0"
"680","1.0","0.0","1.0","1.0","0.0","2.0","1.0","2.0","1.0","1.0","0.0","0.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","1.0","0.0","1.0","1.0","2.0","2.0","1.0","0.0","2.0","2.0","1.0","0.0"
"681","1.0","0.0","1.0","0.0","1.0","0.0","0.0","2.0","1.0","0.0","1.0","1.0","0.0","1.0","1.0","2.0","0.0","1.0","0.0","0.0","1.0","1.0","1.0","0.0","1.0","2.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","1.0","1.0","2.0"
"682","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","0.0","2.0","2.0","2.0","2.0","2.0","1.0","0.0","2.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","2.0","1.0","1.0"
"683","1.0","2.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","1.0","1.0","2.0","1.0","0.0","2.0","2.0","0.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0"
"684","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","1.0"
"685","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","2.0","1.0","2.0","2.0","1.0","0.0","0.0","1.0","1.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0"
"686","1.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","2.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","2.0","0.0","0.0","1.0","0.0","1.0","1.0","2.0","0.0","0.0","0.0","1.0","1.0","2.0","2.0","0.0"
"687","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","2.0","0.0","2.0","1.0","0.0","0.0","2.0","1.0","1.0","2.0","0.0","0.0","1.0","2.0","2.0","0.0","1.0","2.0","0.0","0.0"
"688","2.0","2.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","0.0","2.0","1.0","2.0","1.0","0.0","1.0"
